"Notes","Year","Year Code","State","State Code","Cause of death","Cause of death Code",Deaths,Population,Crude Rate
,"2022","2022","New York","36","Intentional self-harm by drowning and submersion","X71",50,19677151,0.3
,"2022","2022","New York","36","Intentional self-harm by handgun discharge","X72",18,19677151,Unreliable
,"2022","2022","New York","36","Intentional self-harm by rifle, shotgun and larger firearm discharge","X73",107,19677151,0.5
,"2022","2022","New York","36","Intentional self-harm by other and unspecified firearm discharge","X74",367,19677151,1.9
,"2022","2022","New York","36","Intentional self-harm by sharp object","X78",68,19677151,0.3
,"2022","2022","New York","36","Intentional self-harm by jumping from a high place","X80",173,19677151,0.9
,"2022","2022","New York","36","Intentional self-harm by jumping or lying before moving object","X81",65,19677151,0.3
,"2022","2022","New York","36","Assault by drugs, medicaments and biological substances","X85",11,19677151,Unreliable
,"2022","2022","New York","36","Assault by hanging, strangulation and suffocation","X91",16,19677151,Unreliable
,"2022","2022","New York","36","Assault by rifle, shotgun and larger firearm discharge","X94",11,19677151,Unreliable
,"2022","2022","New York","36","Assault by other and unspecified firearm discharge","X95",517,19677151,2.6
,"2022","2022","New York","36","Assault by sharp object","X99",170,19677151,0.9
,"2022","2022","New York","36","Assault by unspecified means","Y09",72,19677151,0.4
,"2022","2022","New York","36","Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent","Y11",23,19677151,0.1
,"2022","2022","New York","36","Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent","Y12",136,19677151,0.7
,"2022","2022","New York","36","Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent","Y14",63,19677151,0.3
,"2022","2022","New York","36","Drowning and submersion, undetermined intent","Y21",18,19677151,Unreliable
,"2022","2022","New York","36","Exposure to smoke, fire and flames, undetermined intent","Y26",10,19677151,Unreliable
,"2022","2022","New York","36","Other specified events, undetermined intent","Y33",12,19677151,Unreliable
,"2022","2022","New York","36","Unspecified event, undetermined intent","Y34",33,19677151,0.2
,"2022","2022","New York","36","Legal intervention involving firearm discharge","Y35.0",13,19677151,Unreliable
,"2022","2022","New York","36","Surgical operation with transplant of whole organ","Y83.0",12,19677151,Unreliable
,"2022","2022","New York","36","Surgical operation with implant of artificial internal device","Y83.1",21,19677151,0.1
,"2022","2022","New York","36","Surgical operation with anastomosis, bypass or graft","Y83.2",20,19677151,0.1
,"2022","2022","New York","36","Surgical operation with formation of external stoma","Y83.3",25,19677151,0.1
,"2022","2022","New York","36","Surgical procedure, unspecified","Y83.9",29,19677151,0.1
,"2022","2022","New York","36","Kidney dialysis","Y84.1",12,19677151,Unreliable
,"2022","2022","New York","36","Urinary catheterization","Y84.6",16,19677151,Unreliable
,"2022","2022","New York","36","Other medical procedures","Y84.8",41,19677151,0.2
,"2022","2022","New York","36","Sequelae of motor-vehicle accident","Y85.0",34,19677151,0.2
,"2022","2022","New York","36","Sequelae of other accidents","Y86",66,19677151,0.3
,"2022","2022","New York","36","Sequelae of assault","Y87.1",17,19677151,Unreliable
"Total","2022","2022","New York","36",,,173944,19677151,884.0
"Total","2022","2022",,,,,173944,19677151,884.0
,"2023 ","2023","New York","36","Enterocolitis due to Clostridium difficile","A04.7",227,19571216,1.2
,"2023 ","2023","New York","36","Other and unspecified gastroenteritis and colitis of infectious origin","A09.0",22,19571216,0.1
,"2023 ","2023","New York","36","Gastroenteritis and colitis of unspecified origin","A09.9",161,19571216,0.8
,"2023 ","2023","New York","36","Tuberculosis of lung, without mention of bacteriological or histological confirmation","A16.2",15,19571216,Unreliable
,"2023 ","2023","New York","36","Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation","A16.9",14,19571216,Unreliable
,"2023 ","2023","New York","36","Tuberculosis of bones and joints","A18.0",10,19571216,Unreliable
,"2023 ","2023","New York","36","Pulmonary mycobacterial infection","A31.0",18,19571216,Unreliable
,"2023 ","2023","New York","36","Septicaemia due to Streptococcus pneumoniae","A40.3",11,19571216,Unreliable
,"2023 ","2023","New York","36","Streptococcal septicaemia, unspecified","A40.9",16,19571216,Unreliable
,"2023 ","2023","New York","36","Septicaemia due to Staphylococcus aureus","A41.0",25,19571216,0.1
,"2023 ","2023","New York","36","Septicaemia due to unspecified staphylococcus","A41.2",16,19571216,Unreliable
,"2023 ","2023","New York","36","Septicaemia due to other Gram-negative organisms","A41.5",74,19571216,0.4
,"2023 ","2023","New York","36","Septicaemia, unspecified","A41.9",2329,19571216,11.9
,"2023 ","2023","New York","36","Legionnaires disease","A48.1",27,19571216,0.1
,"2023 ","2023","New York","36","Staphylococcal infection, unspecified","A49.0",98,19571216,0.5
,"2023 ","2023","New York","36","Streptococcal infection, unspecified","A49.1",49,19571216,0.3
,"2023 ","2023","New York","36","Other bacterial infections of unspecified site","A49.8",60,19571216,0.3
,"2023 ","2023","New York","36","Bacterial infection, unspecified","A49.9",121,19571216,0.6
,"2023 ","2023","New York","36","Creutzfeldt-Jakob disease - CJD","A81.0",37,19571216,0.2
,"2023 ","2023","New York","36","Herpesviral encephalitis","B00.4",12,19571216,Unreliable
,"2023 ","2023","New York","36","Zoster without complication","B02.9",11,19571216,Unreliable
,"2023 ","2023","New York","36","Acute hepatitis B without delta-agent and without hepatic coma","B16.9",19,19571216,Unreliable
,"2023 ","2023","New York","36","Chronic viral hepatitis C","B18.2",101,19571216,0.5
,"2023 ","2023","New York","36","HIV disease resulting in other bacterial infections","B20.1",50,19571216,0.3
,"2023 ","2023","New York","36","HIV disease resulting in other viral infections","B20.3",13,19571216,Unreliable
,"2023 ","2023","New York","36","HIV disease resulting in multiple infections","B20.7",47,19571216,0.2
,"2023 ","2023","New York","36","HIV disease resulting in other infectious and parasitic diseases","B20.8",28,19571216,0.1
,"2023 ","2023","New York","36","HIV disease resulting in multiple diseases classified elsewhere","B22.7",39,19571216,0.2
,"2023 ","2023","New York","36","HIV disease resulting in haematological and immunological abnormalities, not elsewhere classified","B23.2",10,19571216,Unreliable
,"2023 ","2023","New York","36","HIV disease resulting in other specified conditions","B23.8",80,19571216,0.4
,"2023 ","2023","New York","36","Unspecified human immunodeficiency virus [HIV] disease","B24",41,19571216,0.2
,"2023 ","2023","New York","36","Coronavirus infection, unspecified","B34.2",25,19571216,0.1
,"2023 ","2023","New York","36","Other viral infections of unspecified site","B34.8",151,19571216,0.8
,"2023 ","2023","New York","36","Viral infection, unspecified","B34.9",26,19571216,0.1
,"2023 ","2023","New York","36","Candidal septicaemia","B37.7",35,19571216,0.2
,"2023 ","2023","New York","36","Candidiasis, unspecified","B37.9",11,19571216,Unreliable
,"2023 ","2023","New York","36","Other pulmonary aspergillosis","B44.1",10,19571216,Unreliable
,"2023 ","2023","New York","36","Cerebral cryptococcosis","B45.1",14,19571216,Unreliable
,"2023 ","2023","New York","36","Unspecified mycosis","B49",49,19571216,0.3
,"2023 ","2023","New York","36","Pneumocystosis","B59",10,19571216,Unreliable
,"2023 ","2023","New York","36","Sequelae of other specified infectious and parasitic diseases","B94.8",15,19571216,Unreliable
,"2023 ","2023","New York","36","Other and unspecified infectious diseases","B99",93,19571216,0.5
,"2023 ","2023","New York","36","Tongue, unspecified - Malignant neoplasms","C02.9",140,19571216,0.7
,"2023 ","2023","New York","36","Mouth, unspecified - Malignant neoplasms","C06.9",58,19571216,0.3
,"2023 ","2023","New York","36","Malignant neoplasm of parotid gland","C07",30,19571216,0.2
,"2023 ","2023","New York","36","Major salivary gland, unspecified - Malignant neoplasms","C08.9",25,19571216,0.1
,"2023 ","2023","New York","36","Tonsil, unspecified - Malignant neoplasms","C09.9",41,19571216,0.2
,"2023 ","2023","New York","36","Oropharynx, unspecified - Malignant neoplasms","C10.9",83,19571216,0.4
,"2023 ","2023","New York","36","Nasopharynx, unspecified - Malignant neoplasms","C11.9",45,19571216,0.2
,"2023 ","2023","New York","36","Hypopharynx, unspecified - Malignant neoplasms","C13.9",19,19571216,Unreliable
,"2023 ","2023","New York","36","Pharynx, unspecified - Malignant neoplasms","C14.0",49,19571216,0.3
,"2023 ","2023","New York","36","Lower third of oesophagus - Malignant neoplasms","C15.5",14,19571216,Unreliable
,"2023 ","2023","New York","36","Oesophagus, unspecified - Malignant neoplasms","C15.9",776,19571216,4.0
,"2023 ","2023","New York","36","Cardia - Malignant neoplasms","C16.0",78,19571216,0.4
,"2023 ","2023","New York","36","Stomach, unspecified - Malignant neoplasms","C16.9",637,19571216,3.3
,"2023 ","2023","New York","36","Duodenum - Malignant neoplasms","C17.0",54,19571216,0.3
,"2023 ","2023","New York","36","Small intestine, unspecified - Malignant neoplasms","C17.9",37,19571216,0.2
,"2023 ","2023","New York","36","Caecum - Malignant neoplasms","C18.0",48,19571216,0.2
,"2023 ","2023","New York","36","Appendix - Malignant neoplasms","C18.1",64,19571216,0.3
,"2023 ","2023","New York","36","Ascending colon - Malignant neoplasms","C18.2",25,19571216,0.1
,"2023 ","2023","New York","36","Sigmoid colon - Malignant neoplasms","C18.7",57,19571216,0.3
,"2023 ","2023","New York","36","Colon, unspecified - Malignant neoplasms","C18.9",1824,19571216,9.3
,"2023 ","2023","New York","36","Malignant neoplasm of rectosigmoid junction","C19",247,19571216,1.3
,"2023 ","2023","New York","36","Malignant neoplasm of rectum","C20",477,19571216,2.4
,"2023 ","2023","New York","36","Anus, unspecified - Malignant neoplasms","C21.0",63,19571216,0.3
,"2023 ","2023","New York","36","Liver cell carcinoma - Malignant neoplasms","C22.0",567,19571216,2.9
,"2023 ","2023","New York","36","Intrahepatic bile duct carcinoma - Malignant neoplasms","C22.1",533,19571216,2.7
,"2023 ","2023","New York","36","Liver, unspecified - Malignant neoplasms","C22.9",281,19571216,1.4
,"2023 ","2023","New York","36","Malignant neoplasm of gallbladder","C23",146,19571216,0.7
,"2023 ","2023","New York","36","Extrahepatic bile duct - Malignant neoplasms","C24.0",60,19571216,0.3
,"2023 ","2023","New York","36","Ampulla of Vater - Malignant neoplasms","C24.1",24,19571216,0.1
,"2023 ","2023","New York","36","Biliary tract, unspecified - Malignant neoplasms","C24.9",46,19571216,0.2
,"2023 ","2023","New York","36","Head of pancreas - Malignant neoplasms","C25.0",44,19571216,0.2
,"2023 ","2023","New York","36","Tail of pancreas - Malignant neoplasms","C25.2",12,19571216,Unreliable
,"2023 ","2023","New York","36","Pancreas, unspecified - Malignant neoplasms","C25.9",2813,19571216,14.4
,"2023 ","2023","New York","36","Intestinal tract, part unspecified - Malignant neoplasms","C26.0",11,19571216,Unreliable
,"2023 ","2023","New York","36","Ill-defined sites within the digestive system - Malignant neoplasms","C26.9",113,19571216,0.6
,"2023 ","2023","New York","36","Maxillary sinus - Malignant neoplasms","C31.0",13,19571216,Unreliable
,"2023 ","2023","New York","36","Glottis - Malignant neoplasms","C32.0",11,19571216,Unreliable
,"2023 ","2023","New York","36","Supraglottis - Malignant neoplasms","C32.1",13,19571216,Unreliable
,"2023 ","2023","New York","36","Larynx, unspecified - Malignant neoplasms","C32.9",150,19571216,0.8
,"2023 ","2023","New York","36","Upper lobe, bronchus or lung - Malignant neoplasms","C34.1",140,19571216,0.7
,"2023 ","2023","New York","36","Lower lobe, bronchus or lung - Malignant neoplasms","C34.3",62,19571216,0.3
,"2023 ","2023","New York","36","Bronchus or lung, unspecified - Malignant neoplasms","C34.9",6275,19571216,32.1
,"2023 ","2023","New York","36","Malignant neoplasm of thymus","C37",22,19571216,0.1
,"2023 ","2023","New York","36","Mandible - Malignant neoplasms","C41.1",12,19571216,Unreliable
,"2023 ","2023","New York","36","Bone and articular cartilage, unspecified - Malignant neoplasms","C41.9",64,19571216,0.3
,"2023 ","2023","New York","36","Malignant melanoma of skin, unspecified - Malignant neoplasms","C43.9",349,19571216,1.8
,"2023 ","2023","New York","36","Skin of ear and external auricular canal - Malignant neoplasms","C44.2",11,19571216,Unreliable
,"2023 ","2023","New York","36","Skin of scalp and neck - Malignant neoplasms","C44.4",60,19571216,0.3
,"2023 ","2023","New York","36","Malignant neoplasm of skin, unspecified - Malignant neoplasms","C44.9",126,19571216,0.6
,"2023 ","2023","New York","36","Mesothelioma of pleura - Malignant neoplasms","C45.0",13,19571216,Unreliable
,"2023 ","2023","New York","36","Mesothelioma of peritoneum - Malignant neoplasms","C45.1",13,19571216,Unreliable
,"2023 ","2023","New York","36","Mesothelioma of other sites - Malignant neoplasms","C45.7",15,19571216,Unreliable
,"2023 ","2023","New York","36","Mesothelioma, unspecified - Malignant neoplasms","C45.9",74,19571216,0.4
,"2023 ","2023","New York","36","Retroperitoneum - Malignant neoplasms","C48.0",24,19571216,0.1
,"2023 ","2023","New York","36","Peritoneum, unspecified - Malignant neoplasms","C48.2",35,19571216,0.2
,"2023 ","2023","New York","36","Connective and soft tissue of lower limb, including hip - Malignant neoplasms","C49.2",25,19571216,0.1
,"2023 ","2023","New York","36","Connective and soft tissue of abdomen - Malignant neoplasms","C49.4",35,19571216,0.2
,"2023 ","2023","New York","36","Connective and soft tissue, unspecified - Malignant neoplasms","C49.9",255,19571216,1.3
,"2023 ","2023","New York","36","Breast, unspecified - Malignant neoplasms","C50.9",2211,19571216,11.3
,"2023 ","2023","New York","36","Vulva, unspecified - Malignant neoplasms","C51.9",86,19571216,0.4
,"2023 ","2023","New York","36","Malignant neoplasm of vagina","C52",20,19571216,0.1
,"2023 ","2023","New York","36","Cervix uteri, unspecified - Malignant neoplasms","C53.9",211,19571216,1.1
,"2023 ","2023","New York","36","Endometrium - Malignant neoplasms","C54.1",507,19571216,2.6
,"2023 ","2023","New York","36","Corpus uteri, unspecified - Malignant neoplasms","C54.9",18,19571216,Unreliable
,"2023 ","2023","New York","36","Malignant neoplasm of uterus, part unspecified","C55",407,19571216,2.1
,"2023 ","2023","New York","36","Malignant neoplasm of ovary","C56",802,19571216,4.1
,"2023 ","2023","New York","36","Fallopian tube - Malignant neoplasms","C57.0",33,19571216,0.2
,"2023 ","2023","New York","36","Female genital organ, unspecified - Malignant neoplasms","C57.9",36,19571216,0.2
,"2023 ","2023","New York","36","Penis, unspecified - Malignant neoplasms","C60.9",14,19571216,Unreliable
,"2023 ","2023","New York","36","Malignant neoplasm of prostate","C61",1673,19571216,8.5
,"2023 ","2023","New York","36","Testis, unspecified - Malignant neoplasms","C62.9",19,19571216,Unreliable
,"2023 ","2023","New York","36","Malignant neoplasm of kidney, except renal pelvis","C64",660,19571216,3.4
,"2023 ","2023","New York","36","Malignant neoplasm of ureter","C66",20,19571216,0.1
,"2023 ","2023","New York","36","Bladder, unspecified - Malignant neoplasms","C67.9",898,19571216,4.6
,"2023 ","2023","New York","36","Urethra - Malignant neoplasms","C68.0",14,19571216,Unreliable
,"2023 ","2023","New York","36","Urinary organ, unspecified - Malignant neoplasms","C68.9",16,19571216,Unreliable
,"2023 ","2023","New York","36","Eye, unspecified - Malignant neoplasms","C69.9",15,19571216,Unreliable
,"2023 ","2023","New York","36","Cerebrum, except lobes and ventricles - Malignant neoplasms","C71.0",11,19571216,Unreliable
,"2023 ","2023","New York","36","Frontal lobe - Malignant neoplasms","C71.1",20,19571216,0.1
,"2023 ","2023","New York","36","Temporal lobe - Malignant neoplasms","C71.2",26,19571216,0.1
,"2023 ","2023","New York","36","Brain stem - Malignant neoplasms","C71.7",20,19571216,0.1
,"2023 ","2023","New York","36","Brain, unspecified - Malignant neoplasms","C71.9",771,19571216,3.9
,"2023 ","2023","New York","36","Malignant neoplasm of thyroid gland","C73",123,19571216,0.6
,"2023 ","2023","New York","36","Adrenal gland, unspecified - Malignant neoplasms","C74.9",22,19571216,0.1
,"2023 ","2023","New York","36","Head, face and neck - Malignant neoplasms","C76.0",18,19571216,Unreliable
,"2023 ","2023","New York","36","Abdomen - Malignant neoplasms","C76.2",22,19571216,0.1
,"2023 ","2023","New York","36","Pelvis - Malignant neoplasms","C76.3",16,19571216,Unreliable
,"2023 ","2023","New York","36","Other ill-defined sites - Malignant neoplasms","C76.7",16,19571216,Unreliable
,"2023 ","2023","New York","36","Secondary malignant neoplasm of lung - Malignant neoplasms","C78.0",21,19571216,0.1
,"2023 ","2023","New York","36","Secondary malignant neoplasm of pleura - Malignant neoplasms","C78.2",24,19571216,0.1
,"2023 ","2023","New York","36","Secondary malignant neoplasm of retroperitoneum and peritoneum - Malignant neoplasms","C78.6",58,19571216,0.3
,"2023 ","2023","New York","36","Secondary malignant neoplasm of liver - Malignant neoplasms","C78.7",106,19571216,0.5
,"2023 ","2023","New York","36","Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms","C79.3",47,19571216,0.2
,"2023 ","2023","New York","36","Secondary malignant neoplasm of bone and bone marrow - Malignant neoplasms","C79.5",36,19571216,0.2
,"2023 ","2023","New York","36","Secondary malignant neoplasm of other specified sites - Malignant neoplasms","C79.8",122,19571216,0.6
,"2023 ","2023","New York","36","Malignant neoplasm without specification of site","C80",2111,19571216,10.8
,"2023 ","2023","New York","36","Hodgkin disease, unspecified","C81.9",66,19571216,0.3
,"2023 ","2023","New York","36","Follicular non-Hodgkin lymphoma, unspecified","C82.9",26,19571216,0.1
,"2023 ","2023","New York","36","Non-Hodgkin lymphoma small cell (diffuse)","C83.0",13,19571216,Unreliable
,"2023 ","2023","New York","36","Non-Hodgkin lymphoma small cleaved cell (diffuse)","C83.1",63,19571216,0.3
,"2023 ","2023","New York","36","Non-Hodgkin lymphoma large cell (diffuse)","C83.3",314,19571216,1.6
,"2023 ","2023","New York","36","Diffuse non-Hodgkin lymphoma, unspecified","C83.9",20,19571216,0.1
,"2023 ","2023","New York","36","Peripheral T-cell lymphoma - Malignant neoplasms","C84.4",21,19571216,0.1
,"2023 ","2023","New York","36","Other and unspecified T-cell lymphomas - Malignant neoplasms","C84.5",76,19571216,0.4
,"2023 ","2023","New York","36","B-cell lymphoma, unspecified - Malignant neoplasms","C85.1",182,19571216,0.9
,"2023 ","2023","New York","36","Non-Hodgkin lymphoma, unspecified type","C85.9",326,19571216,1.7
,"2023 ","2023","New York","36","Waldenstr÷m macroglobulinemia","C88.0",20,19571216,0.1
,"2023 ","2023","New York","36","Multiple myeloma - Malignant neoplasms","C90.0",576,19571216,2.9
,"2023 ","2023","New York","36","Plasma cell leukaemia - Malignant neoplasms","C90.1",13,19571216,Unreliable
,"2023 ","2023","New York","36","Acute lymphoblastic leukaemia - Malignant neoplasms","C91.0",66,19571216,0.3
,"2023 ","2023","New York","36","Chronic lymphocytic leukaemia - Malignant neoplasms","C91.1",204,19571216,1.0
,"2023 ","2023","New York","36","Adult T-cell leukaemia - Malignant neoplasms","C91.5",15,19571216,Unreliable
,"2023 ","2023","New York","36","Acute myeloid leukaemia - Malignant neoplasms","C92.0",641,19571216,3.3
,"2023 ","2023","New York","36","Chronic myeloid leukaemia - Malignant neoplasms","C92.1",61,19571216,0.3
,"2023 ","2023","New York","36","Acute promyelocytic leukaemia - Malignant neoplasms","C92.4",13,19571216,Unreliable
,"2023 ","2023","New York","36","Other myeloid leukaemia - Malignant neoplasms","C92.7",34,19571216,0.2
,"2023 ","2023","New York","36","Myeloid leukaemia, unspecified - Malignant neoplasms","C92.9",10,19571216,Unreliable
,"2023 ","2023","New York","36","Acute leukaemia of unspecified cell type - Malignant neoplasms","C95.0",59,19571216,0.3
,"2023 ","2023","New York","36","Leukaemia, unspecified - Malignant neoplasms","C95.9",78,19571216,0.4
,"2023 ","2023","New York","36","Malignant neoplasm of lymphoid, haematopoietic and related tissue, unspecified - Malignant neoplasms","C96.9",15,19571216,Unreliable
,"2023 ","2023","New York","36","Malignant neoplasms of independent (primary) multiple sites","C97",317,19571216,1.6
,"2023 ","2023","New York","36","Cerebral meninges - Benign neoplasms","D32.0",25,19571216,0.1
,"2023 ","2023","New York","36","Meninges, unspecified - Benign neoplasms","D32.9",34,19571216,0.2
,"2023 ","2023","New York","36","Colon - Uncertain neoplasms","D37.4",12,19571216,Unreliable
,"2023 ","2023","New York","36","Liver, gallbladder and bile ducts - Uncertain neoplasms","D37.6",12,19571216,Unreliable
,"2023 ","2023","New York","36","Other digestive organs - Uncertain neoplasms","D37.7",22,19571216,0.1
,"2023 ","2023","New York","36","Trachea, bronchus and lung - Uncertain neoplasms","D38.1",43,19571216,0.2
,"2023 ","2023","New York","36","Kidney - Uncertain neoplasms","D41.0",10,19571216,Unreliable
,"2023 ","2023","New York","36","Bladder - Uncertain neoplasms","D41.4",11,19571216,Unreliable
,"2023 ","2023","New York","36","Brain, unspecified - Uncertain neoplasms","D43.2",82,19571216,0.4
,"2023 ","2023","New York","36","Polycythaemia vera","D45",11,19571216,Unreliable
,"2023 ","2023","New York","36","Myelodysplastic syndrome, unspecified - Uncertain neoplasms","D46.9",337,19571216,1.7
,"2023 ","2023","New York","36","Chronic myeloproliferative disease - Uncertain neoplasms","D47.1",82,19571216,0.4
,"2023 ","2023","New York","36","Connective and other soft tissue - Uncertain neoplasms","D48.1",36,19571216,0.2
,"2023 ","2023","New York","36","Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms","D48.9",50,19571216,0.3
,"2023 ","2023","New York","36","Iron deficiency anaemia secondary to blood loss (chronic)","D50.0",16,19571216,Unreliable
,"2023 ","2023","New York","36","Iron deficiency anaemia, unspecified","D50.9",11,19571216,Unreliable
,"2023 ","2023","New York","36","Sickle-cell anaemia without crisis","D57.1",31,19571216,0.2
,"2023 ","2023","New York","36","Other autoimmune haemolytic anaemias","D59.1",12,19571216,Unreliable
,"2023 ","2023","New York","36","Aplastic anaemia, unspecified","D61.9",28,19571216,0.1
,"2023 ","2023","New York","36","Acute posthaemorrhagic anaemia","D62",29,19571216,0.1
,"2023 ","2023","New York","36","Anaemia, unspecified","D64.9",104,19571216,0.5
,"2023 ","2023","New York","36","Disseminated intravascular coagulation [defibrination syndrome]","D65",41,19571216,0.2
,"2023 ","2023","New York","36","Other thrombophilia","D68.6",18,19571216,Unreliable
,"2023 ","2023","New York","36","Coagulation defect, unspecified","D68.9",51,19571216,0.3
,"2023 ","2023","New York","36","Thrombocytopenia, unspecified","D69.6",18,19571216,Unreliable
,"2023 ","2023","New York","36","Agranulocytosis","D70",32,19571216,0.2
,"2023 ","2023","New York","36","Haemophagocytic lymphohistiocytosis","D76.1",39,19571216,0.2
,"2023 ","2023","New York","36","Immunodeficiency, unspecified","D84.9",14,19571216,Unreliable
,"2023 ","2023","New York","36","Sarcoidosis of lung","D86.0",20,19571216,0.1
,"2023 ","2023","New York","36","Sarcoidosis of other and combined sites","D86.8",17,19571216,Unreliable
,"2023 ","2023","New York","36","Sarcoidosis, unspecified","D86.9",35,19571216,0.2
,"2023 ","2023","New York","36","Disorder involving the immune mechanism, unspecified","D89.9",21,19571216,0.1
,"2023 ","2023","New York","36","Myxoedema coma","E03.5",22,19571216,0.1
,"2023 ","2023","New York","36","Hypothyroidism, unspecified","E03.9",75,19571216,0.4
,"2023 ","2023","New York","36","Thyrotoxicosis, unspecified","E05.9",10,19571216,Unreliable
,"2023 ","2023","New York","36","Insulin-dependent diabetes mellitus, with ketoacidosis","E10.1",29,19571216,0.1
,"2023 ","2023","New York","36","Insulin-dependent diabetes mellitus, with renal complications","E10.2",49,19571216,0.3
,"2023 ","2023","New York","36","Insulin-dependent diabetes mellitus, with multiple complications","E10.7",12,19571216,Unreliable
,"2023 ","2023","New York","36","Insulin-dependent diabetes mellitus, without complications","E10.9",60,19571216,0.3
,"2023 ","2023","New York","36","Non-insulin-dependent diabetes mellitus, with ketoacidosis","E11.1",17,19571216,Unreliable
,"2023 ","2023","New York","36","Non-insulin-dependent diabetes mellitus, with renal complications","E11.2",389,19571216,2.0
,"2023 ","2023","New York","36","Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications","E11.5",56,19571216,0.3
,"2023 ","2023","New York","36","Non-insulin-dependent diabetes mellitus, with multiple complications","E11.7",69,19571216,0.4
,"2023 ","2023","New York","36","Non-insulin-dependent diabetes mellitus, without complications","E11.9",605,19571216,3.1
,"2023 ","2023","New York","36","Unspecified diabetes mellitus, with ketoacidosis","E14.1",211,19571216,1.1
,"2023 ","2023","New York","36","Unspecified diabetes mellitus, with renal complications","E14.2",748,19571216,3.8
,"2023 ","2023","New York","36","Unspecified diabetes mellitus, with neurological complications","E14.4",10,19571216,Unreliable
,"2023 ","2023","New York","36","Unspecified diabetes mellitus, with peripheral circulatory complications","E14.5",112,19571216,0.6
,"2023 ","2023","New York","36","Unspecified diabetes mellitus, with other specified complications","E14.6",25,19571216,0.1
,"2023 ","2023","New York","36","Unspecified diabetes mellitus, with multiple complications","E14.7",111,19571216,0.6
,"2023 ","2023","New York","36","Unspecified diabetes mellitus, without complications","E14.9",1953,19571216,10.0
,"2023 ","2023","New York","36","Hypoglycaemia, unspecified","E16.2",46,19571216,0.2
,"2023 ","2023","New York","36","Other and unspecified adrenocortical insufficiency","E27.4",16,19571216,Unreliable
,"2023 ","2023","New York","36","Nutritional marasmus","E41",47,19571216,0.2
,"2023 ","2023","New York","36","Unspecified severe protein-energy malnutrition","E43",251,19571216,1.3
,"2023 ","2023","New York","36","Moderate protein-energy malnutrition","E44.0",26,19571216,0.1
,"2023 ","2023","New York","36","Retarded development following protein-energy malnutrition","E45",21,19571216,0.1
,"2023 ","2023","New York","36","Unspecified protein-energy malnutrition","E46",156,19571216,0.8
,"2023 ","2023","New York","36","Nutritional deficiency, unspecified","E63.9",22,19571216,0.1
,"2023 ","2023","New York","36","Extreme obesity with alveolar hypoventilation","E66.2",35,19571216,0.2
,"2023 ","2023","New York","36","Other obesity","E66.8",219,19571216,1.1
,"2023 ","2023","New York","36","Obesity, unspecified","E66.9",236,19571216,1.2
,"2023 ","2023","New York","36","Disorders of urea cycle metabolism","E72.2",16,19571216,Unreliable
,"2023 ","2023","New York","36","Pure hypercholesterolaemia","E78.0",121,19571216,0.6
,"2023 ","2023","New York","36","Mixed hyperlipidaemia","E78.2",26,19571216,0.1
,"2023 ","2023","New York","36","Hyperlipidaemia, unspecified","E78.5",1031,19571216,5.3
,"2023 ","2023","New York","36","Disorder of lipoprotein metabolism, unspecified","E78.9",65,19571216,0.3
,"2023 ","2023","New York","36","Disorders of calcium metabolism","E83.5",33,19571216,0.2
,"2023 ","2023","New York","36","Organ-limited amyloidosis","E85.4",150,19571216,0.8
,"2023 ","2023","New York","36","Amyloidosis, unspecified","E85.9",48,19571216,0.2
,"2023 ","2023","New York","36","Volume depletion","E86",72,19571216,0.4
,"2023 ","2023","New York","36","Hyperosmolality and hypernatraemia","E87.0",66,19571216,0.3
,"2023 ","2023","New York","36","Hypo-osmolality and hyponatraemia","E87.1",25,19571216,0.1
,"2023 ","2023","New York","36","Acidosis","E87.2",201,19571216,1.0
,"2023 ","2023","New York","36","Hyperkalaemia","E87.5",53,19571216,0.3
,"2023 ","2023","New York","36","Hypokalaemia","E87.6",14,19571216,Unreliable
,"2023 ","2023","New York","36","Fluid overload","E87.7",36,19571216,0.2
,"2023 ","2023","New York","36","Other disorders of electrolyte and fluid balance, not elsewhere classified","E87.8",44,19571216,0.2
,"2023 ","2023","New York","36","Metabolic disorder, unspecified","E88.9",182,19571216,0.9
,"2023 ","2023","New York","36","Multi-infarct dementia","F01.1",18,19571216,Unreliable
,"2023 ","2023","New York","36","Vascular dementia, unspecified","F01.9",775,19571216,4.0
,"2023 ","2023","New York","36","Unspecified dementia","F03",6416,19571216,32.8
,"2023 ","2023","New York","36","Delirium superimposed on dementia","F05.1",20,19571216,0.1
,"2023 ","2023","New York","36","Delirium, unspecified","F05.9",36,19571216,0.2
,"2023 ","2023","New York","36","Unspecified mental disorder due to brain damage and dysfunction and to physical disease","F06.9",27,19571216,0.1
,"2023 ","2023","New York","36","Mental and behavioural disorders due to use of alcohol, harmful use","F10.1",427,19571216,2.2
